2025-08-05 16:47:57 status half-configured debconf:all 1.5.86ubuntu1
2025-08-05 16:47:57 status installed debconf:all 1.5.86ubuntu1
2025-08-05 16:47:57 configure ncurses-base:all 6.4+20240113-1ubuntu2 <none>
2025-08-05 16:47:57 status unpacked ncurses-base:all 6.4+20240113-1ubuntu2
2025-08-05 16:47:57 status half-configured ncurses-base:all 6.4+20240113-1ubuntu2
2025-08-05 16:47:57 status installed ncurses-base:all 6.4+20240113-1ubuntu2
2025-08-05 16:47:57 configure init-system-helpers:all 1.66ubuntu1 <none>
2025-08-05 16:47:57 status unpacked init-system-helpers:all 1.66ubuntu1
2025-08-05 16:47:57 status half-configured init-system-helpers:all 1.66ubuntu1
2025-08-05 16:47:57 status installed init-system-helpers:all 1.66ubuntu1
2025-08-05 16:47:57 configure sensible-utils:all 0.0.22 <none>
2025-08-05 16:47:57 status unpacked sensible-utils:all 0.0.22
2025-08-05 16:47:57 status half-configured sensible-utils:all 0.0.22
2025-08-05 16:47:57 status installed sensible-utils:all 0.0.22
2025-08-05 16:47:57 configure libgcc-s1:amd64 14-20240412-0ubuntu1 <none>
2025-08-05 16:47:57 status unpacked libgcc-s1:amd64 14-20240412-0ubuntu1
2025-08-05 16:47:57 status half-configured libgcc-s1:amd64 14-20240412-0ubuntu1
2025-08-05 16:47:57 status installed libgcc-s1:amd64 14-20240412-0ubuntu1
2025-08-05 16:47:57 configure libc6:amd64 2.39-0ubuntu8 <none>
2025-08-05 16:47:57 status unpacked libc6:amd64 2.39-0ubuntu8
2025-08-05 16:47:57 status half-configured libc6:amd64 2.39-0ubuntu8
2025-08-05 16:47:57 status installed libc6:amd64 2.39-0ubuntu8
2025-08-05 16:47:57 configure libmd0:amd64 1.1.0-2build1 <none>
2025-08-05 16:47:57 status unpacked libmd0:amd64 1.1.0-2build1
2025-08-05 16:47:57 status half-configured libmd0:amd64 1.1.0-2build1
2025-08-05 16:47:57 status installed libmd0:amd64 1.1.0-2build1
2025-08-05 16:47:57 configure libattr1:amd64 1:2.5.2-1build1 <none>
2025-08-05 16:47:57 status unpacked libattr1:amd64 1:2.5.2-1build1
2025-08-05 16:47:57 status half-configured libattr1:amd64 1:2.5.2-1build1
2025-08-05 16:47:57 status installed libattr1:amd64 1:2.5.2-1build1
2025-08-05 16:47:57 configure sysvinit-utils:amd64 3.08-6ubuntu3 <none>
2025-08-05 16:47:57 status unpacked sysvinit-utils:amd64 3.08-6ubuntu3
2025-08-05 16:47:57 status half-configured sysvinit-utils:amd64 3.08-6ubuntu3
2025-08-05 16:47:57 status installed sysvinit-utils:amd64 3.08-6ubuntu3
2025-08-05 16:47:57 configure libext2fs2t64:amd64 1.47.0-2.4~exp1ubuntu4 <none>
2025-08-05 16:47:57 status unpacked libext2fs2t64:amd64 1.47.0-2.4~exp1ubuntu4
2025-08-05 16:47:57 status half-configured libext2fs2t64:amd64 1.47.0-2.4~exp1ubuntu4
2025-08-05 16:47:57 status installed libext2fs2t64:amd64 1.47.0-2.4~exp1ubuntu4
2025-08-05 16:47:57 configure debianutils:amd64 5.17build1 <none>
2025-08-05 16:47:57 status unpacked debianutils:amd64 5.17build1
2025-08-05 16:47:57 status half-configured debianutils:amd64 5.17build1
2025-08-05 16:47:57 status installed debianutils:amd64 5.17build1
2025-08-05 16:47:57 configure mawk:amd64 1.3.4.20240123-1build1 <none>
2025-08-05 16:47:57 status unpacked mawk:amd64 1.3.4.20240123-1build1
2025-08-05 16:47:57 status half-configured mawk:amd64 1.3.4.20240123-1build1
2025-08-05 16:47:58 status installed mawk:amd64 1.3.4.20240123-1build1
2025-08-05 16:47:58 configure libdebconfclient0:amd64 0.271ubuntu3 <none>
2025-08-05 16:47:58 status unpacked libdebconfclient0:amd64 0.271ubuntu3
2025-08-05 16:47:58 status half-configured libdebconfclient0:amd64 0.271ubuntu3
2025-08-05 16:47:58 status installed libdebconfclient0:amd64 0.271ubuntu3
2025-08-05 16:47:58 configure libbz2-1.0:amd64 1.0.8-5.1 <none>
2025-08-05 16:47:58 status unpacked libbz2-1.0:amd64 1.0.8-5.1
2025-08-05 16:47:58 status half-configured libbz2-1.0:amd64 1.0.8-5.1
2025-08-05 16:47:58 status installed libbz2-1.0:amd64 1.0.8-5.1
2025-08-05 16:47:58 configure libblkid1:amd64 2.39.3-9ubuntu6 <none>
2025-08-05 16:47:58 status unpacked libblkid1:amd64 2.39.3-9ubuntu6
2025-08-05 16:47:58 status half-configured libblkid1:amd64 2.39.3-9ubuntu6
2025-08-05 16:47:58 status installed libblkid1:amd64 2.39.3-9ubuntu6
